"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2015"	"2015"	"Wednesday"	"4"	59	Not Applicable	Not Applicable
	"Kansas"	"20"	"2015"	"2015"	"Thursday"	"5"	39	Not Applicable	Not Applicable
	"Kansas"	"20"	"2015"	"2015"	"Friday"	"6"	51	Not Applicable	Not Applicable
	"Kansas"	"20"	"2015"	"2015"	"Saturday"	"7"	47	Not Applicable	Not Applicable
	"Kansas"	"20"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Sunday"	"1"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Monday"	"2"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Tuesday"	"3"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Wednesday"	"4"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Thursday"	"5"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Friday"	"6"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Saturday"	"7"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Sunday"	"1"	46	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Monday"	"2"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Tuesday"	"3"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Wednesday"	"4"	24	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Thursday"	"5"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Friday"	"6"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Saturday"	"7"	37	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Sunday"	"1"	55	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Monday"	"2"	34	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Tuesday"	"3"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Wednesday"	"4"	41	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Thursday"	"5"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Friday"	"6"	61	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Saturday"	"7"	60	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Sunday"	"1"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Monday"	"2"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Tuesday"	"3"	44	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Wednesday"	"4"	53	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Thursday"	"5"	65	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Friday"	"6"	65	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Saturday"	"7"	64	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Sunday"	"1"	80	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Monday"	"2"	87	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Tuesday"	"3"	64	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Wednesday"	"4"	76	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Thursday"	"5"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Friday"	"6"	86	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Saturday"	"7"	94	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Sunday"	"1"	78	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Monday"	"2"	65	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Tuesday"	"3"	67	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Wednesday"	"4"	60	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Thursday"	"5"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Friday"	"6"	75	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Saturday"	"7"	108	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Sunday"	"1"	103	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Monday"	"2"	76	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Tuesday"	"3"	84	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Wednesday"	"4"	77	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Thursday"	"5"	89	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Friday"	"6"	92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Saturday"	"7"	112	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Sunday"	"1"	123	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Monday"	"2"	83	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Tuesday"	"3"	88	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Wednesday"	"4"	100	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Thursday"	"5"	96	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Friday"	"6"	103	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Saturday"	"7"	124	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Sunday"	"1"	106	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Monday"	"2"	90	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Tuesday"	"3"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Wednesday"	"4"	92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Thursday"	"5"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Friday"	"6"	108	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Saturday"	"7"	134	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Sunday"	"1"	109	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Monday"	"2"	88	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Tuesday"	"3"	86	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Wednesday"	"4"	93	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Thursday"	"5"	111	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Friday"	"6"	128	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Saturday"	"7"	130	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Sunday"	"1"	120	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Monday"	"2"	86	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Tuesday"	"3"	82	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Wednesday"	"4"	119	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Thursday"	"5"	123	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Friday"	"6"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Saturday"	"7"	138	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Sunday"	"1"	153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Monday"	"2"	117	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Tuesday"	"3"	118	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Wednesday"	"4"	124	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Thursday"	"5"	125	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Friday"	"6"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Saturday"	"7"	199	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Sunday"	"1"	146	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Monday"	"2"	118	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Tuesday"	"3"	138	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Wednesday"	"4"	112	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Thursday"	"5"	176	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Friday"	"6"	155	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Saturday"	"7"	211	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Sunday"	"1"	179	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Monday"	"2"	119	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Tuesday"	"3"	118	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Wednesday"	"4"	138	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Thursday"	"5"	151	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Friday"	"6"	169	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Saturday"	"7"	198	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Sunday"	"1"	181	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Monday"	"2"	121	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Tuesday"	"3"	132	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Wednesday"	"4"	129	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Thursday"	"5"	150	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Friday"	"6"	142	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Saturday"	"7"	163	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Sunday"	"1"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Monday"	"2"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Tuesday"	"3"	132	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Wednesday"	"4"	135	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Thursday"	"5"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Friday"	"6"	186	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Saturday"	"7"	180	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Sunday"	"1"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Monday"	"2"	153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Tuesday"	"3"	145	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Wednesday"	"4"	166	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Thursday"	"5"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Friday"	"6"	204	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Saturday"	"7"	208	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Sunday"	"1"	31	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Monday"	"2"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Tuesday"	"3"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Wednesday"	"4"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Thursday"	"5"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Friday"	"6"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Saturday"	"7"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Sunday"	"1"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Monday"	"2"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Tuesday"	"3"	30	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Wednesday"	"4"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Thursday"	"5"	38	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Friday"	"6"	42	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Saturday"	"7"	47	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Sunday"	"1"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Monday"	"2"	43	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Tuesday"	"3"	40	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Wednesday"	"4"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Thursday"	"5"	29	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Friday"	"6"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Saturday"	"7"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Sunday"	"1"	54	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Monday"	"2"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Tuesday"	"3"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Wednesday"	"4"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Thursday"	"5"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Friday"	"6"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Saturday"	"7"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Sunday"	"1"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Monday"	"2"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Tuesday"	"3"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Wednesday"	"4"	53	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Thursday"	"5"	71	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Friday"	"6"	77	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Saturday"	"7"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Sunday"	"1"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Monday"	"2"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Tuesday"	"3"	48	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Wednesday"	"4"	69	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Thursday"	"5"	69	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Friday"	"6"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Saturday"	"7"	91	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Sunday"	"1"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Monday"	"2"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Tuesday"	"3"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Wednesday"	"4"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Thursday"	"5"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Friday"	"6"	91	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Saturday"	"7"	124	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Sunday"	"1"	128	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Monday"	"2"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Tuesday"	"3"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Wednesday"	"4"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Thursday"	"5"	88	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Friday"	"6"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Saturday"	"7"	123	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Sunday"	"1"	143	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Monday"	"2"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Tuesday"	"3"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Wednesday"	"4"	102	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Thursday"	"5"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Friday"	"6"	112	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Saturday"	"7"	144	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Sunday"	"1"	89	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Monday"	"2"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Tuesday"	"3"	81	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Wednesday"	"4"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Thursday"	"5"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Friday"	"6"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Saturday"	"7"	104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Sunday"	"1"	91	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Monday"	"2"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Tuesday"	"3"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Wednesday"	"4"	64	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Thursday"	"5"	71	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Friday"	"6"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Saturday"	"7"	102	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Sunday"	"1"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Monday"	"2"	72	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Tuesday"	"3"	91	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Wednesday"	"4"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Thursday"	"5"	81	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Friday"	"6"	84	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Saturday"	"7"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Sunday"	"1"	90	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Monday"	"2"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Tuesday"	"3"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Wednesday"	"4"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Thursday"	"5"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Friday"	"6"	88	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Saturday"	"7"	108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Sunday"	"1"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Monday"	"2"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Tuesday"	"3"	73	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Wednesday"	"4"	57	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Thursday"	"5"	83	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Friday"	"6"	85	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Saturday"	"7"	90	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Sunday"	"1"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Monday"	"2"	120	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Tuesday"	"3"	117	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Wednesday"	"4"	104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Thursday"	"5"	122	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Friday"	"6"	113	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Saturday"	"7"	134	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Sunday"	"1"	126	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Monday"	"2"	90	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Tuesday"	"3"	106	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Wednesday"	"4"	104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Thursday"	"5"	105	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Friday"	"6"	115	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Saturday"	"7"	127	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Sunday"	"1"	136	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Monday"	"2"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Tuesday"	"3"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Wednesday"	"4"	113	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Thursday"	"5"	129	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Friday"	"6"	114	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2015"	"2015"	"Saturday"	"7"	151	Not Applicable	Not Applicable
